block,steth_pool_balance,eth_pool_balance
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791863,681810.3330493098,484973.58716702723
13791903,681814.7333678813,484969.2183956838
13791921,681819.7833678813,484964.2046025428
13792018,681809.4634793523,484974.4546025428
13792086,681790.1918721019,485013.0744215052
13792899,681794.4718721019,485007.4699024251
13793058,681795.4525493028,485022.102725776
13793225,681796.4985493029,485021.0642218955
13793237,681796.5683073029,485020.9949638166
13793544,681789.786289401,485026.9710245166
13793604,681794.334475401,485022.4554316851
13793874,681999.6160160843,485019.8166855868
13793881,681993.581460178,485025.8103531268
13794451,682035.3575574149,484985.6854991681
13794577,682023.2756639009,484997.68549916806
13794673,682029.9945667814,485026.0107166606
13794748,682006.2331906399,484988.66508649156
13794798,682000.675593732,484994.43498843745
13794830,681982.0493748069,485012.93498843745
13794909,681999.663916047,485019.9338671058
13794912,682001.663916047,485017.94821363525
13794987,682005.6639160411,485013.97700762685
13795043,682091.3860226886,484928.87012927013
13795364,682088.4766255316,484966.2408058762
13795606,682232.7057202826,484788.06722226535
13795699,682232.8794502515,484787.9447358379
13795773,682212.5412829439,484808.17473408923
13795798,682227.8067335264,484764.92019602837
13795990,682242.0251762605,484754.70356799127
13796033,682240.7677712331,484755.9524277096
13796116,682286.9797476191,484715.05238871794
13796186,682302.8994968964,484703.5176014717
13796188,682310.3994968964,484696.0715858147
13796262,682310.4489938965,484651.93534079194
13796399,682303.4010391885,484629.8323381839
13796544,682268.7048209192,484427.4405275512
13796653,682236.9888121026,484458.9405275513
13796794,682438.4421066205,484574.0565820011
13796830,682448.8977456186,484563.67631149985
13796891,682551.6545007457,484551.0998256786
13796936,682556.4913860235,484567.9344003802
13796952,682556.4757070395,484711.6746057708
13796976,682556.266112717,484711.263651243
13797074,682556.2761126994,484710.2270544604
13797092,682556.2961126994,484710.2071985721
13797144,682557.3239475602,484706.12683123193
13797235,682567.3236539742,484670.84508692013
13797321,682562.3545933053,484574.48926848586
13797359,682572.0682767773,484554.4809744314
13797359,682572.0682767773,484554.4809744314
13797380,682608.5826808008,484518.2317923959
13797380,682608.5826808008,484518.2317923959
13797434,682617.5573075269,484512.7755265931
13797434,682617.5573075269,484512.7755265931
13797459,682687.9868075269,484442.85448705376
13797475,682627.4914691548,484502.93709105777
13797514,682621.7721333639,484508.6174210578
13797544,682616.7378014113,484513.61742105783
13797625,682610.4105784625,484519.9014979178
13797703,682660.6915171399,484469.82477012585
13797765,682654.339670939,484476.1332804092
13797782,682815.9065319389,484315.7338827274
13798138,682801.9078757286,485405.3814182089
13798140,682816.6388280732,485390.7562672439
13798150,682642.497414365,485272.1123189261
13798159,682813.6183326282,485102.221636856
13798264,682310.2056792086,485602.22163685603
13798416,682400.1156792087,485352.2515194884
13798472,682400.2366792086,485352.1313871807
13798509,682492.5516165929,485130.4899071005
13798583,682502.7544480325,485123.93421593594
13798708,682491.7981622015,485155.2374394335
13798724,682485.4141115355,485133.9825806891
13798741,682472.0742099186,485147.2319572499
13798785,682466.2229653035,485153.04349949997
13798797,682452.6548926017,485166.5195192637
13798847,682445.5774741201,485173.54892653367
13799026,682446.2074741201,484899.8862398031
13799054,682449.2481028182,484896.8674835422
13799193,682451.1781028181,484894.951367166
13799343,682442.8750046551,484887.01096947136
13799354,682444.0338306573,484885.860479834
13799410,682446.8079209406,484883.1063462339
13799503,682444.7049966194,484885.19497752393
13799512,682450.7049966195,484879.23814233183
13799532,682421.1038279957,484908.63814233185
13799587,682429.5064572733,484900.29594796855
13799614,682409.3696340111,484920.29594796855
13799666,682503.6341739995,484826.70962462405
13799698,682523.7669690914,484806.72177153564
13799750,682526.1131502345,484804.3924833149
13799922,682537.9376877048,484809.9039703779
13800029,682538.9278077049,484808.92097967904
13800151,682540.3188714113,484807.53993237513
13800320,682535.0747879448,484805.75033166126
13800333,682529.0024798205,484811.7813297313
13800520,682526.1858782634,484832.74722390086
13800646,682532.2055760515,484816.15312751435
13800874,682526.9788017267,484822.6268075505
13800971,682530.0087336455,484819.6186898656
13801162,682533.026849308,484788.46670794924
13801271,682542.628828668,484778.9338782373
13801308,682549.7862240985,484771.8280322255
13801415,682552.7862240985,484768.8496401963
13801452,682549.2357962688,484772.3759059543
13801562,682610.1747962688,484686.2259260067
13801659,682644.021031311,484653.12365551136
13801701,682649.408596311,484647.7749417761
13801901,682641.3536089668,484631.62006956455
13802156,682635.0672215356,484970.02166345814
13802200,682636.0828375355,484969.0133560907
13802250,682632.8609320296,484972.21335609077
13802259,682636.999896134,484968.1041768219
13802288,682573.661671716,485035.67958217574
13802470,682546.1685329463,485016.01000957267
13802714,682546.5861385232,484994.484685196
13803097,682556.8350296493,484987.09606852377
13803103,682566.6797582634,484977.3221556406
13803130,682565.6729153888,484978.3221556406
13803137,682563.6592298795,484980.3221556405
13803157,682567.4824497037,484976.5264383857
13803408,682661.2684126061,484957.03877749434
13803654,682663.267897243,484950.87573688524
13803851,682664.267897243,484949.88293494034
13803891,682668.0646493118,484946.1135128147
13803930,682669.070539582,484945.1148633758
13803939,682664.0363015627,484950.11486337584
13804114,682663.9279020698,484948.1785437397
13804241,682663.0142796746,483455.3654741536
13804284,682668.3501133183,483452.6875077668
13804569,682643.8753364367,483486.78709845594
13804603,682745.5965250562,483385.80530240695
13804609,682642.8907759684,483487.805302407
13804647,682435.7173148924,484444.4736780413
13804895,682436.7161591484,484403.56852091674
13804918,682438.7161591484,484401.5829526416
13804925,682502.6521591484,484338.10847120633
13804940,682497.4743734495,484343.25092619634
13804945,682498.3559657736,484342.3756994797
13804993,682502.8674056499,484357.894499049
13805059,682507.0727884731,484275.75562376337
13805107,682519.4902094732,484238.29230035126
13805112,682529.4530003094,484239.7787011058
13805160,682589.3930003094,484165.34491509135
13805305,682589.3465996446,484945.5091573635
13805376,682594.4289716729,484940.4633583327
13805384,682595.4821511811,484939.4177578085
13805656,682579.3726312744,484955.4177578086
13805658,682572.7078684405,484962.03721646854
13805663,682570.2615332953,484964.46692335856
13805727,682576.399030988,484958.37358248484
13805921,682591.5334531532,484959.34618268
13806500,682600.3570872464,484977.78546457784
13806569,682601.5570872463,484957.63043373567
13806938,682596.2690234112,484204.0564912027
13807028,682591.0068280473,484209.85025448457
13807063,682585.4968493509,484215.3225873546
13807081,682579.838980936,484220.9418019946
13807087,682575.0412033248,484225.70680381975
13807098,682568.722278712,484231.9825637597
13807101,682575.322278712,484225.4302702396
13807478,682555.1835153204,484266.4290453448
13807488,682456.5100820921,484364.4290453448
13807516,682458.5080820922,484362.4454675287
13807584,682025.5622367236,484792.44546752877
13807612,682021.0659686212,484796.91121920873
13807626,682020.059135405,484797.91121920873
13807711,681999.3897225561,484306.7179187226
13807781,681999.6766348497,484306.4330739089
13808045,682006.5528784661,484755.5850956835
13808240,682005.656795614,484756.47509568353
13808362,682005.747499722,484797.4472566595
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808444,682005.7363485716,484987.43618335115
13808584,682012.1085433295,484966.08376773616
13808698,682013.5942933295,484964.60867966025
13808867,682020.7581035953,484957.4962801987
13809026,682019.499389239,484936.19228723855
13809116,682045.5576337406,484933.32176596386
13809120,682046.5556337406,484932.3309303059
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
13809192,682046.5555432147,484928.86106933374
