block,crvusd_price,ethusd_price,cvxcrv_crv_1,cvxcrv_crv_10,cvxcrv_crv_100,cvxcrv_crv_1000,cvxcrv_crv_10000,cvxcrv_pool_balance,crv_pool_balance
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422466,2.84581044,3777.20916004,0.9893261960098272,9.893261872546988,98.93260997031564,989.3252241620136,9893.164661768957,31313027.79371431,20237345.99970522
13422471,2.84581044,3777.20916004,0.989334008482908,9.893339997309084,98.93339122106556,989.3330369824324,9893.24282129184,31309013.408497933,20241326.50350677
13422522,2.84581044,3788.50338676,0.9892845806746478,9.892845718935323,98.92844840821184,989.2836059420642,9892.748219481173,31301258.092010822,20194793.05157334
13423124,2.84581044,3814.09539807,0.9892291484840596,9.892291396811045,98.92290516512912,989.2281713270564,9892.193654725736,31331487.356933985,20167881.007685047
13423845,2.84581044,3840.5022432,0.9885733623166156,9.885733534023837,98.85732642597874,988.5723728064344,9885.634555317429,32234380.46215948,20199744.87171669
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
13423904,2.8746074900000003,3860.09152316,0.9887766396835006,9.887766308543728,98.87765425628264,988.7756596206626,9887.66827527496,32133461.453813028,20303220.47581128
